"NU_SEQUENCIAL","NO_MUNICIPIO_ESC","SG_UF_ESC","TP_DEPENDENCIA_ADM_ESC","TP_LOCALIZACAO_ESC","TP_SIT_FUNC_ESC","NU_NOTA_CN","NU_NOTA_CH","NU_NOTA_LC","NU_NOTA_MT","NU_NOTA_REDACAO"
2501085,"Acrelândia","AC",2,1,1,,,,,
2648900,"Rio Branco","AC",2,1,1,,,,,
1075701,"Feijó","AC",2,1,1,430.9,420.2,437.6,444.9,520
3834166,"Manoel Urbano","AC",2,1,1,446.4,340.4,408.3,464.8,400
4013704,"Cruzeiro do Sul","AC",2,1,1,,,,,
285509,"Sena Madureira","AC",2,1,1,439.5,388,453.4,501.9,480
242969,"Sena Madureira","AC",2,1,1,,,,,
4176052,"Tarauacá","AC",2,1,1,,,,,
328731,"Rio Branco","AC",2,1,1,406.4,469.1,530.4,467.9,780
3431599,"Rio Branco","AC",1,1,1,396.6,489.5,438.3,420.7,820
3683500,"Rio Branco","AC",2,1,1,510.2,527.1,524.1,434.4,480
173390,"Capixaba","AC",2,1,1,425.1,581.7,507.9,384.2,740
689768,"Rio Branco","AC",4,1,1,480.1,442.3,565.9,651.4,840
871855,"Rio Branco","AC",4,1,1,525.8,551.2,531.5,626,840
250890,"Rio Branco","AC",2,1,1,350.4,335.2,508.1,432,600
369637,"Rio Branco","AC",1,1,1,549,553.6,583.1,466.5,660
1199857,"Cruzeiro do Sul","AC",2,1,1,471.9,540.6,557,416.9,680
1477583,"Rio Branco","AC",1,1,1,511,401,516,511.2,840
3159997,"Cruzeiro do Sul","AC",2,1,1,395.3,361.6,488.1,477,580
790781,"Rio Branco","AC",2,1,1,485.3,402.2,456.4,374.2,880
3551410,"Rio Branco","AC",2,1,1,429.2,475.3,462.2,556.4,540
2522460,"Rio Branco","AC",2,1,1,395.7,384,391.9,394.2,0
1694723,"Rio Branco","AC",2,1,1,,,,,
650975,"Cruzeiro do Sul","AC",1,2,1,471.3,454.9,516.4,378.7,580
4113497,"Rio Branco","AC",2,1,1,439.8,475.6,386.9,388.4,480
807799,"Rio Branco","AC",4,1,1,598.8,533.3,534.6,868.3,840
3416676,"Rio Branco","AC",2,1,1,368.9,351.6,395,463.9,540
3643490,"Rio Branco","AC",2,1,1,486.1,573.5,539.4,386,580
3140638,"Cruzeiro do Sul","AC",2,2,1,356.3,452.3,360.4,397.3,320
4150256,"Rio Branco","AC",2,1,1,,,,,
1761085,"Rio Branco","AC",2,1,1,,,,,
2743224,"Manoel Urbano","AC",2,1,1,,,,,
2944676,"Tarauacá","AC",1,1,1,355.3,367.2,467.6,393.5,720
884280,"Rio Branco","AC",4,1,1,611.5,589.1,572.7,566.7,680
1004569,"Rio Branco","AC",2,1,1,469.4,512.7,568.6,468.7,780
