"NU_SEQUENCIAL","NO_MUNICIPIO_ESC","SG_UF_ESC","TP_DEPENDENCIA_ADM_ESC","TP_LOCALIZACAO_ESC","TP_SIT_FUNC_ESC","NU_NOTA_CN","NU_NOTA_CH","NU_NOTA_LC","NU_NOTA_MT","NU_NOTA_REDACAO"
2987609,"Cuiabá","MT",2,1,1,526.8,612.8,539.3,718.7,760
3326150,"Figueirópolis D'Oeste","MT",2,1,1,,,,,
106578,"Várzea Grande","MT",2,1,1,457.2,444.1,459.7,392.3,680
3722627,"Lucas do Rio Verde","MT",4,1,1,501.8,427,531.4,497,600
3101250,"Curvelândia","MT",2,1,1,350.5,415.1,387,397.3,0
3304415,"Nortelândia","MT",2,1,1,,,,,
272390,"Cuiabá","MT",2,1,1,,,,,
3417262,"Cáceres","MT",2,1,1,361.2,517.9,489.7,385.3,460
1699394,"Ipiranga do Norte","MT",2,1,1,387.2,532.8,559.8,401.8,560
1990302,"Sorriso","MT",4,1,1,606.1,659.8,578.9,504.1,900
3844181,"Várzea Grande","MT",2,1,1,,,,,
2780711,"Nova Mutum","MT",2,1,1,441.1,374.2,525.7,406.5,440
127616,"Cuiabá","MT",4,1,1,445.3,525.5,414,576.5,840
2201711,"Cuiabá","MT",2,1,1,446.7,453.7,489.1,481.2,820
2776191,"Vera","MT",2,1,1,497.8,471.3,526.3,491.9,520
3639018,"Tabaporã","MT",2,2,1,,421.7,354,,360
1642820,"Sinop","MT",2,1,1,432.1,552.6,587.6,442.2,460
1112447,"Cuiabá","MT",2,1,1,484.3,461.2,425.8,457.7,660
3695511,"Pontes e Lacerda","MT",1,1,1,,403.7,575.1,,600
1781672,"Nova Olímpia","MT",2,1,1,465.5,487.4,542.6,425.5,800
1406321,"Alto Boa Vista","MT",2,1,1,418.2,547.6,524.8,554.7,540
1762168,"Querência","MT",2,1,1,,,,,
2120889,"Sorriso","MT",1,1,1,579.6,560.7,583.1,635.5,680
3500372,"Rondonópolis","MT",1,1,1,604.4,587.2,553.5,621.2,640
1238493,"Rondonópolis","MT",2,1,1,504.5,584.4,572.6,622.3,840
1781088,"Tangará da Serra","MT",2,1,1,,,,,
2282841,"Primavera do Leste","MT",2,1,1,,,,,
764597,"Pedra Preta","MT",2,1,1,406.1,367.3,416.6,432.7,460
3035809,"Juara","MT",2,2,1,391.8,498.4,507.1,439.1,500
2036308,"Sinop","MT",2,1,1,502.2,529.9,527.8,434.3,700
81375,"Sinop","MT",2,1,1,,,,,
3865874,"Cuiabá","MT",2,1,1,,415.5,492,,340
2987695,"Pontes e Lacerda","MT",2,1,1,512.3,434.8,556.2,407,360
23193,"Jaciara","MT",2,1,1,406.6,500.4,523,403.8,680
1480499,"Rondonópolis","MT",2,1,1,,,,,
4198106,"Tangará da Serra","MT",2,1,1,,,,,
3645222,"Cuiabá","MT",2,1,1,,,,,
24299,"Alta Floresta","MT",2,1,1,395.8,500.3,488.2,497.5,740
688268,"Mirassol d'Oeste","MT",2,1,1,371.7,474.5,490.6,477.2,800
3472482,"Pontes e Lacerda","MT",2,1,1,416,404.3,461.6,399.6,540
476445,"Cuiabá","MT",4,1,1,566.9,424,579.3,660.7,880
917317,"São José do Rio Claro","MT",2,1,1,548.9,513.7,575.2,607.8,500
165569,"Paranaíta","MT",2,1,1,370.9,428.3,471.1,400,500
1445032,"Cuiabá","MT",4,1,1,424.9,498.8,475.7,534.3,920
1915212,"Cuiabá","MT",4,1,1,497.8,566.4,537.8,477.7,420
1442370,"Rondonópolis","MT",2,1,1,510.1,482.9,541.7,396.3,380
2622643,"Rondolândia","MT",2,1,1,,,,,
1861526,"Cuiabá","MT",1,1,1,433.2,474.5,520.4,403.7,0
1222566,"Rondonópolis","MT",2,1,1,566.8,568.1,546,515.4,880
1515628,"Mirassol d'Oeste","MT",2,1,1,456.9,521.7,487.2,404.4,560
1066614,"Alta Floresta","MT",2,1,1,,,,,
457542,"Rondonópolis","MT",2,1,1,664.7,730.3,634.8,721.4,960
1117267,"Nossa Senhora do Livramento","MT",2,2,1,,,,,
3348183,"Brasnorte","MT",2,1,1,,394.3,459.6,,360
208063,"Sinop","MT",2,1,1,419.1,365.7,476.2,449.9,780
1326889,"Rondonópolis","MT",2,1,1,467.6,561.9,502.7,449.4,680
1980451,"Sinop","MT",4,1,1,574.9,635,630.5,679.6,920
33469,"Cáceres","MT",2,1,1,,521.4,615.1,,680
413229,"Cuiabá","MT",4,1,1,503,586.2,600,428.9,900
513831,"Rosário Oeste","MT",2,2,1,505.4,519.3,487.3,466.2,0
17952,"Cáceres","MT",2,1,1,485.5,496.9,500.9,574.4,740
3247519,"Alto Paraguai","MT",2,1,1,531.2,374.3,463.6,537.3,520
2458562,"Porto Esperidião","MT",2,2,1,,,,,
2930802,"Campo Novo do Parecis","MT",2,1,1,521.5,503.2,466.8,580,660
598053,"Rio Branco","MT",2,1,1,437.3,415.9,463.1,448.4,740
1708343,"Cuiabá","MT",1,2,1,602.4,622.4,457.1,646.7,760
2922097,"Sinop","MT",4,1,1,564.3,623.2,515.4,689,800
383409,"Cuiabá","MT",4,1,1,733.6,725.2,667.7,831.1,960
3643740,"Cuiabá","MT",2,1,1,,,,,
