"NU_SEQUENCIAL","NO_MUNICIPIO_ESC","SG_UF_ESC","TP_DEPENDENCIA_ADM_ESC","TP_LOCALIZACAO_ESC","TP_SIT_FUNC_ESC","NU_NOTA_CN","NU_NOTA_CH","NU_NOTA_LC","NU_NOTA_MT","NU_NOTA_REDACAO"
3775703,"Divinópolis de Goiás","GO",2,1,1,,,,,
528023,"Abadia de Goiás","GO",2,1,1,453.3,449.6,408.6,390.7,600
2172998,"Goiânia","GO",2,1,1,549.9,564.5,597,602.5,740
2363953,"Anápolis","GO",2,1,1,445.5,555.6,478.1,532.8,900
2533590,"Senador Canedo","GO",2,1,1,520.3,440.7,440.3,405.8,0
515236,"Aparecida de Goiânia","GO",4,1,1,406.1,411.6,442.7,434.5,420
1785817,"Aruanã","GO",2,1,1,458.1,422.3,396.5,548.9,580
1095677,"Aparecida de Goiânia","GO",2,1,1,471.9,556.3,572.5,396.1,800
2770904,"Jussara","GO",2,1,1,,,,,
1599736,"Alexânia","GO",2,1,1,,,,,
3216305,"Bonfinópolis","GO",2,1,1,,,,,
1163506,"Goiânia","GO",2,1,1,612.4,618.6,647.8,659.7,940
3098900,"Aparecida de Goiânia","GO",2,1,1,487.3,574.6,600.1,411.1,720
519956,"Formosa","GO",2,1,1,569.7,589.2,582.6,566.7,720
3101006,"Águas Lindas de Goiás","GO",2,1,1,,,,,
1172308,"Itumbiara","GO",2,1,1,,,,,
2413855,"Goiânia","GO",2,1,1,530.8,520.6,544.4,654.6,720
2429380,"Planaltina","GO",2,1,1,591.2,635.3,594.4,674,780
942688,"Goiânia","GO",4,1,1,652.7,694.5,626.8,937.1,860
681034,"Mutunópolis","GO",2,1,1,360.8,365.6,335.5,567.7,0
2246513,"Aparecida de Goiânia","GO",2,1,1,483.8,400.9,472.3,428.3,260
2705345,"Rio Verde","GO",2,1,1,,,,,
1889739,"Santo Antônio do Descoberto","GO",2,1,1,452.3,493,472.5,470.2,600
2681683,"Valparaíso de Goiás","GO",2,1,1,396.7,315.8,430.2,421.7,0
704032,"Anápolis","GO",4,1,1,416.4,466.4,497.6,489.9,780
2388132,"Campestre de Goiás","GO",2,1,1,441.4,364.9,440.1,465.2,0
2696903,"Quirinópolis","GO",2,1,1,539.8,547,517.6,515.8,320
2976243,"Santo Antônio do Descoberto","GO",2,1,1,,,,,
3001788,"Goiânia","GO",4,1,1,559.2,545.4,516.3,666,620
3457573,"Cidade Ocidental","GO",2,1,1,,491.4,431.9,,0
1370929,"Aparecida de Goiânia","GO",2,1,1,571,565,560.2,673.1,880
1176368,"Itumbiara","GO",2,1,1,492.8,447.5,492,500.3,600
153030,"São Simão","GO",2,1,1,449.3,500.9,495.7,500.5,0
221723,"Trindade","GO",2,1,1,,424.3,485,,600
10061,"Nazário","GO",2,1,1,,,,,
51172,"Itumbiara","GO",2,1,1,570.6,597.8,599.3,668.6,840
1866394,"Santo Antônio de Goiás","GO",2,1,1,468.6,425.5,351.9,508.4,0
