#ANO;ESTADO;MUNICIPIO;ESFERA_GOVERNO;MODALIDADE_ENSINO;VALOR_TOTAL_ESCOLAS_PNAE
2018;SP;JOSE BONIFACIO;MUNICIPAL;PRï¿½-ESCOLA;101664
2018;SP;JULIO MESQUITA;MUNICIPAL;CRECHE;16563,6
2018;SP;JULIO MESQUITA;MUNICIPAL;EJA;2937,6
2018;SP;JULIO MESQUITA;MUNICIPAL;ENSINO FUNDAMENTAL;40620,6
2018;SP;JULIO MESQUITA;MUNICIPAL;ENSINO Mï¿½DIO;13024,8
2018;SP;JULIO MESQUITA;MUNICIPAL;PRï¿½-ESCOLA;15215,4
2018;SP;JUMIRIM;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);212
2018;SP;JUMIRIM;MUNICIPAL;CRECHE;19260
2018;SP;JUMIRIM;MUNICIPAL;EJA;1024
2018;SP;JUMIRIM;MUNICIPAL;ENSINO FUNDAMENTAL;37754
2018;SP;JUMIRIM;MUNICIPAL;ENSINO Mï¿½DIO;7920
2018;SP;JUMIRIM;MUNICIPAL;PRï¿½-ESCOLA;11618
2018;SP;JUNDIAI;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);69112
2018;SP;JUNDIAI;MUNICIPAL;CRECHE;1378160
2018;SP;JUNDIAI;MUNICIPAL;EJA;138880
2018;SP;JUNDIAI;MUNICIPAL;ENSINO FUNDAMENTAL;3038156
2018;SP;JUNDIAI;MUNICIPAL;ENSINO Mï¿½DIO;1251030
2018;SP;JUNDIAI;MUNICIPAL;PRï¿½-ESCOLA;875804
2018;SP;JUNQUEIROPOLIS;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);1908
2018;SP;JUNQUEIROPOLIS;MUNICIPAL;CRECHE;113634
2018;SP;JUNQUEIROPOLIS;MUNICIPAL;EJA;18816
2018;SP;JUNQUEIROPOLIS;MUNICIPAL;ENSINO FUNDAMENTAL;225488
2018;SP;JUNQUEIROPOLIS;MUNICIPAL;ENSINO Mï¿½DIO;33768
2018;SP;JUNQUEIROPOLIS;MUNICIPAL;PRï¿½-ESCOLA;74306
2018;SP;JUQUIA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);1537
2018;SP;JUQUIA;MUNICIPAL;CRECHE;26001
2018;SP;JUQUIA;MUNICIPAL;EJA;6976
2018;SP;JUQUIA;MUNICIPAL;ENSINO FUNDAMENTAL;104559
2018;SP;JUQUIA;MUNICIPAL;ENSINO Mï¿½DIO;33840
2018;SP;JUQUIA;MUNICIPAL;PRï¿½-ESCOLA;26553
2018;SP;JUQUITIBA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);4240
2018;SP;JUQUITIBA;MUNICIPAL;CRECHE;100152
2018;SP;JUQUITIBA;MUNICIPAL;EJA;1856
2018;SP;JUQUITIBA;MUNICIPAL;ENSINO FUNDAMENTAL;99288
2018;SP;JUQUITIBA;MUNICIPAL;PRï¿½-ESCOLA;94340
2018;SP;LAGOINHA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);742
2018;SP;LAGOINHA;MUNICIPAL;CRECHE;5564
2018;SP;LAGOINHA;MUNICIPAL;EJA;2240
2018;SP;LAGOINHA;MUNICIPAL;ENSINO FUNDAMENTAL;42972
2018;SP;LAGOINHA;MUNICIPAL;ENSINO Mï¿½DIO;15336
2018;SP;LAGOINHA;MUNICIPAL;PRï¿½-ESCOLA;11342
2018;SP;LARANJAL PAULISTA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);636
2018;SP;LARANJAL PAULISTA;MUNICIPAL;CRECHE;121338
2018;SP;LARANJAL PAULISTA;MUNICIPAL;EJA;9920
2018;SP;LARANJAL PAULISTA;MUNICIPAL;ENSINO FUNDAMENTAL;192416
2018;SP;LARANJAL PAULISTA;MUNICIPAL;ENSINO Mï¿½DIO;65448
2018;SP;LARANJAL PAULISTA;MUNICIPAL;PRï¿½-ESCOLA;71550
2018;SP;LAVINIA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);424
2018;SP;LAVINIA;MUNICIPAL;CRECHE;13696
2018;SP;LAVINIA;MUNICIPAL;EJA;19008
2018;SP;LAVINIA;MUNICIPAL;ENSINO FUNDAMENTAL;38376
2018;SP;LAVINIA;MUNICIPAL;ENSINO Mï¿½DIO;14040
2018;SP;LAVINIA;MUNICIPAL;PRï¿½-ESCOLA;13720
2018;SP;LAVRINHAS;MUNICIPAL;ENSINO FUNDAMENTAL;67892
2018;SP;LAVRINHAS;MUNICIPAL;ENSINO Mï¿½DIO;19584
2018;SP;LAVRINHAS;MUNICIPAL;PRï¿½-ESCOLA;23850
2018;SP;LEME;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);13674
2018;SP;LEME;MUNICIPAL;CRECHE;522588
2018;SP;LEME;MUNICIPAL;EJA;49408
2018;SP;LEME;MUNICIPAL;ENSINO FUNDAMENTAL;948468
2018;SP;LEME;MUNICIPAL;ENSINO Mï¿½DIO;318808
2018;SP;LEME;MUNICIPAL;ENSINO Mï¿½DIO INTEGRAL;39360
2018;SP;LEME;MUNICIPAL;PRï¿½-ESCOLA;263034
2018;SP;LENCOIS PAULISTA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);12190
2018;SP;LENCOIS PAULISTA;MUNICIPAL;CRECHE;319716
2018;SP;LENCOIS PAULISTA;MUNICIPAL;EJA;17856
2018;SP;LENCOIS PAULISTA;MUNICIPAL;ENSINO FUNDAMENTAL;609606
2018;SP;LENCOIS PAULISTA;MUNICIPAL;ENSINO Mï¿½DIO;188696
2018;SP;LENCOIS PAULISTA;MUNICIPAL;ENSINO Mï¿½DIO INTEGRAL;39360
2018;SP;LENCOIS PAULISTA;MUNICIPAL;PRï¿½-ESCOLA;181796
2018;SP;LIMEIRA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);33284
2018;SP;LIMEIRA;MUNICIPAL;CRECHE;1268378
2018;SP;LIMEIRA;MUNICIPAL;EJA;19072
2018;SP;LIMEIRA;MUNICIPAL;ENSINO FUNDAMENTAL;1487528
2018;SP;LIMEIRA;MUNICIPAL;PRï¿½-ESCOLA;843040
2018;SP;LINDOIA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);636
2018;SP;LINDOIA;MUNICIPAL;CRECHE;33170
2018;SP;LINDOIA;MUNICIPAL;EJA;7360
2018;SP;LINDOIA;MUNICIPAL;ENSINO FUNDAMENTAL;90988
2018;SP;LINDOIA;MUNICIPAL;ENSINO Mï¿½DIO;15696
2018;SP;LINDOIA;MUNICIPAL;PRï¿½-ESCOLA;24854
2018;SP;LINS;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);16006
2018;SP;LINS;MUNICIPAL;CRECHE;353956
2018;SP;LINS;MUNICIPAL;EJA;42112
2018;SP;LINS;MUNICIPAL;ENSINO FUNDAMENTAL;617536
2018;SP;LINS;MUNICIPAL;ENSINO Mï¿½DIO;237510
2018;SP;LINS;MUNICIPAL;PRï¿½-ESCOLA;162998
2018;SP;LORENA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);4346
2018;SP;LORENA;MUNICIPAL;CRECHE;194312
2018;SP;LORENA;MUNICIPAL;EJA;12544
2018;SP;LORENA;MUNICIPAL;ENSINO FUNDAMENTAL;481090
2018;SP;LORENA;MUNICIPAL;PRï¿½-ESCOLA;157198
2018;SP;LOURDES;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);106
2018;SP;LOURDES;MUNICIPAL;CRECHE;14552
2018;SP;LOURDES;MUNICIPAL;ENSINO FUNDAMENTAL;49006
2018;SP;LOURDES;MUNICIPAL;ENSINO Mï¿½DIO;5256
2018;SP;LOURDES;MUNICIPAL;PRï¿½-ESCOLA;7794
2018;SP;LOUVEIRA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);2120
2018;SP;LOUVEIRA;MUNICIPAL;CRECHE;128421
2018;SP;LOUVEIRA;MUNICIPAL;EJA;19328
2018;SP;LOUVEIRA;MUNICIPAL;ENSINO FUNDAMENTAL;171144
2018;SP;LOUVEIRA;MUNICIPAL;ENSINO Mï¿½DIO;105120
2018;SP;LOUVEIRA;MUNICIPAL;PRï¿½-ESCOLA;212368
2018;SP;LUCELIA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);1802
2018;SP;LUCELIA;MUNICIPAL;CRECHE;83888
2018;SP;LUCELIA;MUNICIPAL;EJA;15424
2018;SP;LUCELIA;MUNICIPAL;ENSINO FUNDAMENTAL;136294
2018;SP;LUCELIA;MUNICIPAL;ENSINO Mï¿½DIO;33480
2018;SP;LUCELIA;MUNICIPAL;PRï¿½-ESCOLA;62274
2018;SP;LUIS ANTONIO;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);3074
2018;SP;LUIS ANTONIO;MUNICIPAL;CRECHE;60134
2018;SP;LUIS ANTONIO;MUNICIPAL;EJA;10048
2018;SP;LUIS ANTONIO;MUNICIPAL;ENSINO FUNDAMENTAL;119304
2018;SP;LUIS ANTONIO;MUNICIPAL;ENSINO Mï¿½DIO;40248
2018;SP;LUIS ANTONIO;MUNICIPAL;PRï¿½-ESCOLA;42020
2018;SP;LUIZIANIA;MUNICIPAL;CRECHE;36380
2018;SP;LUIZIANIA;MUNICIPAL;ENSINO FUNDAMENTAL;71342
2018;SP;LUIZIANIA;MUNICIPAL;ENSINO Mï¿½DIO;7200
2018;SP;LUIZIANIA;MUNICIPAL;PRï¿½-ESCOLA;13250
2018;SP;LUPERCIO;MUNICIPAL;CRECHE;32314
2018;SP;LUPERCIO;MUNICIPAL;EJA;2368
2018;SP;LUPERCIO;MUNICIPAL;ENSINO FUNDAMENTAL;44830
2018;SP;LUPERCIO;MUNICIPAL;ENSINO Mï¿½DIO;10368
2018;SP;LUPERCIO;MUNICIPAL;PRï¿½-ESCOLA;15638
2018;SP;LUTECIA;MUNICIPAL;CRECHE;16050
2018;SP;LUTECIA;MUNICIPAL;EJA;1728
2018;SP;LUTECIA;MUNICIPAL;ENSINO FUNDAMENTAL;41954
2018;SP;LUTECIA;MUNICIPAL;ENSINO Mï¿½DIO;9216
2018;SP;LUTECIA;MUNICIPAL;PRï¿½-ESCOLA;9222
2018;SP;MACATUBA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);1060
2018;SP;MACATUBA;MUNICIPAL;CRECHE;87954
2018;SP;MACATUBA;MUNICIPAL;EJA;768
2018;SP;MACATUBA;MUNICIPAL;ENSINO FUNDAMENTAL;168158
2018;SP;MACATUBA;MUNICIPAL;ENSINO Mï¿½DIO;36072
2018;SP;MACATUBA;MUNICIPAL;PRï¿½-ESCOLA;45262
2018;SP;MACAUBAL;MUNICIPAL;CRECHE;7704
2018;SP;MACAUBAL;MUNICIPAL;ENSINO FUNDAMENTAL;45360
2018;SP;MACAUBAL;MUNICIPAL;ENSINO Mï¿½DIO;13478,4
2018;SP;MACAUBAL;MUNICIPAL;PRï¿½-ESCOLA;13642,2
2018;SP;MACEDONIA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);742
2018;SP;MACEDONIA;MUNICIPAL;CRECHE;14552
2018;SP;MACEDONIA;MUNICIPAL;EJA;832
2018;SP;MACEDONIA;MUNICIPAL;ENSINO FUNDAMENTAL;51224
2018;SP;MACEDONIA;MUNICIPAL;ENSINO Mï¿½DIO;8208
2018;SP;MACEDONIA;MUNICIPAL;PRï¿½-ESCOLA;7314
2018;SP;MAGDA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);190,8
2018;SP;MAGDA;MUNICIPAL;CRECHE;9052,2
2018;SP;MAGDA;MUNICIPAL;ENSINO FUNDAMENTAL;51809,4
2018;SP;MAGDA;MUNICIPAL;ENSINO Mï¿½DIO;7128
2018;SP;MAGDA;MUNICIPAL;PRï¿½-ESCOLA;9313,2
2018;SP;MAIRIPORA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);4452
2018;SP;MAIRIPORA;MUNICIPAL;CRECHE;249952
2018;SP;MAIRIPORA;MUNICIPAL;EJA;4032
2018;SP;MAIRIPORA;MUNICIPAL;ENSINO FUNDAMENTAL;359056
2018;SP;MAIRIPORA;MUNICIPAL;PRï¿½-ESCOLA;216618
2018;SP;MANDURI;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);932,8
2018;SP;MANDURI;MUNICIPAL;CRECHE;25508,8
2018;SP;MANDURI;MUNICIPAL;EJA;563,2
2018;SP;MANDURI;MUNICIPAL;ENSINO FUNDAMENTAL;62238,4
2018;SP;MANDURI;MUNICIPAL;ENSINO Mï¿½DIO;16243,2
2018;SP;MANDURI;MUNICIPAL;PRï¿½-ESCOLA;19504
2018;SP;MARABA PAULISTA;MUNICIPAL;CRECHE;9416
2018;SP;MARABA PAULISTA;MUNICIPAL;EJA;13888
2018;SP;MARABA PAULISTA;MUNICIPAL;ENSINO FUNDAMENTAL;28152
2018;SP;MARABA PAULISTA;MUNICIPAL;ENSINO Mï¿½DIO;8784
2018;SP;MARABA PAULISTA;MUNICIPAL;PRï¿½-ESCOLA;9434
2018;SP;MARACAI;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);954
2018;SP;MARACAI;MUNICIPAL;CRECHE;37664
2018;SP;MARACAI;MUNICIPAL;EJA;1792
2018;SP;MARACAI;MUNICIPAL;ENSINO FUNDAMENTAL;133812
2018;SP;MARACAI;MUNICIPAL;ENSINO Mï¿½DIO;26136
2018;SP;MARACAI;MUNICIPAL;PRï¿½-ESCOLA;39964
2018;SP;MARAPOAMA;MUNICIPAL;CRECHE;15836
2018;SP;MARAPOAMA;MUNICIPAL;ENSINO FUNDAMENTAL;42242
2018;SP;MARAPOAMA;MUNICIPAL;ENSINO Mï¿½DIO;7920
2018;SP;MARAPOAMA;MUNICIPAL;PRï¿½-ESCOLA;6378
2018;SP;MARIAPOLIS;MUNICIPAL;CRECHE;13482
2018;SP;MARIAPOLIS;MUNICIPAL;EJA;1920
2018;SP;MARIAPOLIS;MUNICIPAL;ENSINO FUNDAMENTAL;24910
2018;SP;MARIAPOLIS;MUNICIPAL;ENSINO Mï¿½DIO;5112
2018;SP;MARIAPOLIS;MUNICIPAL;PRï¿½-ESCOLA;10450
2018;SP;MARILIA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);24486
2018;SP;MARILIA;MUNICIPAL;CRECHE;1083054
2018;SP;MARILIA;MUNICIPAL;EJA;61196,8
2018;SP;MARILIA;MUNICIPAL;ENSINO FUNDAMENTAL;1796324
2018;SP;MARILIA;MUNICIPAL;ENSINO Mï¿½DIO;644984
2018;SP;MARILIA;MUNICIPAL;PRï¿½-ESCOLA;711976
2018;SP;MARINOPOLIS;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);424
2018;SP;MARINOPOLIS;MUNICIPAL;CRECHE;9630
2018;SP;MARINOPOLIS;MUNICIPAL;ENSINO FUNDAMENTAL;27526
2018;SP;MARINOPOLIS;MUNICIPAL;ENSINO Mï¿½DIO;6696
2018;SP;MARINOPOLIS;MUNICIPAL;PRï¿½-ESCOLA;4664
2018;SP;MARTINOPOLIS;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);3816
2018;SP;MARTINOPOLIS;MUNICIPAL;CRECHE;116202
2018;SP;MARTINOPOLIS;MUNICIPAL;EJA;13888
2018;SP;MARTINOPOLIS;MUNICIPAL;ENSINO FUNDAMENTAL;209726
2018;SP;MARTINOPOLIS;MUNICIPAL;ENSINO Mï¿½DIO;49032
2018;SP;MARTINOPOLIS;MUNICIPAL;PRï¿½-ESCOLA;50562
2018;SP;MATAO;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);4134
2018;SP;MATAO;MUNICIPAL;CRECHE;347964
2018;SP;MATAO;MUNICIPAL;EJA;27136
2018;SP;MATAO;MUNICIPAL;ENSINO FUNDAMENTAL;716686
2018;SP;MATAO;MUNICIPAL;ENSINO Mï¿½DIO;281448
2018;SP;MATAO;MUNICIPAL;PRï¿½-ESCOLA;249712
2018;SP;MAUA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);4134
2018;SP;MAUA;MUNICIPAL;CRECHE;1183206
2018;SP;MAUA;MUNICIPAL;EJA;109888
2018;SP;MAUA;MUNICIPAL;ENSINO FUNDAMENTAL;215352
2018;SP;MAUA;MUNICIPAL;PRï¿½-ESCOLA;918702
2018;SP;MENDONCA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);1166
2018;SP;MENDONCA;MUNICIPAL;CRECHE;30816
2018;SP;MENDONCA;MUNICIPAL;EJA;4224
2018;SP;MENDONCA;MUNICIPAL;ENSINO FUNDAMENTAL;46950
2018;SP;MENDONCA;MUNICIPAL;ENSINO Mï¿½DIO;13392
2018;SP;MENDONCA;MUNICIPAL;PRï¿½-ESCOLA;27820
2018;SP;MERIDIANO;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);212
2018;SP;MERIDIANO;MUNICIPAL;CRECHE;29746
2018;SP;MERIDIANO;MUNICIPAL;EJA;768
2018;SP;MERIDIANO;MUNICIPAL;ENSINO FUNDAMENTAL;72394
2018;SP;MERIDIANO;MUNICIPAL;ENSINO Mï¿½DIO;9430
2018;SP;MERIDIANO;MUNICIPAL;PRï¿½-ESCOLA;15038
2018;SP;MESOPOLIS;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);212
2018;SP;MESOPOLIS;MUNICIPAL;CRECHE;11556
2018;SP;MESOPOLIS;MUNICIPAL;ENSINO FUNDAMENTAL;49034
2018;SP;MESOPOLIS;MUNICIPAL;ENSINO Mï¿½DIO;5328
2018;SP;MESOPOLIS;MUNICIPAL;PRï¿½-ESCOLA;5936
2018;SP;MIGUELOPOLIS;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);3816
2018;SP;MIGUELOPOLIS;MUNICIPAL;CRECHE;46609,2
2018;SP;MIGUELOPOLIS;MUNICIPAL;EJA;12960
2018;SP;MIGUELOPOLIS;MUNICIPAL;ENSINO FUNDAMENTAL;58698,4
2018;SP;MIGUELOPOLIS;MUNICIPAL;ENSINO Mï¿½DIO;75819,6
2018;SP;MIGUELOPOLIS;MUNICIPAL;PRï¿½-ESCOLA;54657
2018;SP;MINEIROS DO TIETE;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);2120
2018;SP;MINEIROS DO TIETE;MUNICIPAL;CRECHE;49220
2018;SP;MINEIROS DO TIETE;MUNICIPAL;EJA;9280
2018;SP;MINEIROS DO TIETE;MUNICIPAL;ENSINO FUNDAMENTAL;153954
2018;SP;MINEIROS DO TIETE;MUNICIPAL;ENSINO Mï¿½DIO;27504
2018;SP;MINEIROS DO TIETE;MUNICIPAL;PRï¿½-ESCOLA;32738
2018;SP;MIRA ESTRELA;MUNICIPAL;CRECHE;19902
2018;SP;MIRA ESTRELA;MUNICIPAL;ENSINO FUNDAMENTAL;39348
2018;SP;MIRA ESTRELA;MUNICIPAL;ENSINO Mï¿½DIO;7128
2018;SP;MIRA ESTRELA;MUNICIPAL;PRï¿½-ESCOLA;15408
2018;SP;MIRACATU;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);1484
2018;SP;MIRACATU;MUNICIPAL;CRECHE;53500
2018;SP;MIRACATU;MUNICIPAL;EJA;768
2018;SP;MIRACATU;MUNICIPAL;ENSINO FUNDAMENTAL;123480
2018;SP;MIRACATU;MUNICIPAL;PRï¿½-ESCOLA;56710
2018;SP;MIRANDOPOLIS;MUNICIPAL;CRECHE;36808
2018;SP;MIRANDOPOLIS;MUNICIPAL;EJA;768
2018;SP;MIRANDOPOLIS;MUNICIPAL;ENSINO FUNDAMENTAL;125588
2018;SP;MIRANDOPOLIS;MUNICIPAL;PRï¿½-ESCOLA;62772
2018;SP;MIRANTE DO PARANAPANEMA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);5618
2018;SP;MIRANTE DO PARANAPANEMA;MUNICIPAL;CRECHE;69122
2018;SP;MIRANTE DO PARANAPANEMA;MUNICIPAL;EJA;10368
2018;SP;MIRANTE DO PARANAPANEMA;MUNICIPAL;ENSINO FUNDAMENTAL;156568
2018;SP;MIRANTE DO PARANAPANEMA;MUNICIPAL;ENSINO Mï¿½DIO;55556
2018;SP;MIRANTE DO PARANAPANEMA;MUNICIPAL;PRï¿½-ESCOLA;61470
2018;SP;MIRASSOL;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);4664
2018;SP;MIRASSOL;MUNICIPAL;CRECHE;222988
2018;SP;MIRASSOL;MUNICIPAL;EJA;1600
2018;SP;MIRASSOL;MUNICIPAL;ENSINO FUNDAMENTAL;283288
2018;SP;MIRASSOL;MUNICIPAL;PRï¿½-ESCOLA;131490
2018;SP;MIRASSOLANDIA;MUNICIPAL;CRECHE;20544
2018;SP;MIRASSOLANDIA;MUNICIPAL;ENSINO FUNDAMENTAL;36360
2018;SP;MIRASSOLANDIA;MUNICIPAL;ENSINO Mï¿½DIO;9144
2018;SP;MIRASSOLANDIA;MUNICIPAL;PRï¿½-ESCOLA;10918
2018;SP;MOCOCA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);5618
2018;SP;MOCOCA;MUNICIPAL;CRECHE;328490
2018;SP;MOCOCA;MUNICIPAL;EJA;2880
2018;SP;MOCOCA;MUNICIPAL;ENSINO FUNDAMENTAL;187194
2018;SP;MOCOCA;MUNICIPAL;ENSINO Mï¿½DIO;16848
2018;SP;MOCOCA;MUNICIPAL;PRï¿½-ESCOLA;141314
2018;SP;MOGI DAS CRUZES;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);40704
2018;SP;MOGI DAS CRUZES;MUNICIPAL;CRECHE;2054400
2018;SP;MOGI DAS CRUZES;MUNICIPAL;EJA;19392
2018;SP;MOGI DAS CRUZES;MUNICIPAL;ENSINO FUNDAMENTAL;3283596
2018;SP;MOGI DAS CRUZES;MUNICIPAL;ENSINO Mï¿½DIO;18000
2018;SP;MOGI DAS CRUZES;MUNICIPAL;PRï¿½-ESCOLA;1411080
2018;SP;MOGI-GUACU;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);23744
2018;SP;MOGI-GUACU;MUNICIPAL;CRECHE;387126
2018;SP;MOGI-GUACU;MUNICIPAL;EJA;72640
2018;SP;MOGI-GUACU;MUNICIPAL;ENSINO FUNDAMENTAL;1456394
2018;SP;MOGI-GUACU;MUNICIPAL;ENSINO Mï¿½DIO;402118
2018;SP;MOGI-GUACU;MUNICIPAL;ENSINO Mï¿½DIO INTEGRAL;39360
2018;SP;MOGI-GUACU;MUNICIPAL;PRï¿½-ESCOLA;405610
2018;SP;MOJI-MIRIM;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);16854
2018;SP;MOJI-MIRIM;MUNICIPAL;CRECHE;362088
2018;SP;MOJI-MIRIM;MUNICIPAL;EJA;2432
2018;SP;MOJI-MIRIM;MUNICIPAL;ENSINO FUNDAMENTAL;565712
2018;SP;MOJI-MIRIM;MUNICIPAL;PRï¿½-ESCOLA;239712
2018;SP;MOMBUCA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);95,4
2018;SP;MOMBUCA;MUNICIPAL;CRECHE;5649,6
2018;SP;MOMBUCA;MUNICIPAL;ENSINO FUNDAMENTAL;14838
2018;SP;MOMBUCA;MUNICIPAL;ENSINO Mï¿½DIO;2419,2
2018;SP;MOMBUCA;MUNICIPAL;PRï¿½-ESCOLA;4950,6
2018;SP;MONCOES;MUNICIPAL;CRECHE;12626
2018;SP;MONCOES;MUNICIPAL;ENSINO FUNDAMENTAL;45368
2018;SP;MONCOES;MUNICIPAL;ENSINO Mï¿½DIO;5688
2018;SP;MONCOES;MUNICIPAL;PRï¿½-ESCOLA;11128
2018;SP;MONGAGUA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);8586
2018;SP;MONGAGUA;MUNICIPAL;CRECHE;130839,6
2018;SP;MONGAGUA;MUNICIPAL;EJA;32332,8
2018;SP;MONGAGUA;MUNICIPAL;ENSINO FUNDAMENTAL;322500,4
2018;SP;MONGAGUA;MUNICIPAL;ENSINO Mï¿½DIO;139644
2018;SP;MONGAGUA;MUNICIPAL;INDï¿½GENA;4377,6
2018;SP;MONGAGUA;MUNICIPAL;PRï¿½-ESCOLA;105736,8
2018;SP;MONTE ALEGRE DO SUL;MUNICIPAL;CRECHE;24182
2018;SP;MONTE ALEGRE DO SUL;MUNICIPAL;EJA;1664
2018;SP;MONTE ALEGRE DO SUL;MUNICIPAL;ENSINO FUNDAMENTAL;64656
2018;SP;MONTE ALEGRE DO SUL;MUNICIPAL;ENSINO Mï¿½DIO;29736
2018;SP;MONTE ALEGRE DO SUL;MUNICIPAL;PRï¿½-ESCOLA;20464
2018;SP;MONTE ALTO;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);4134
2018;SP;MONTE ALTO;MUNICIPAL;CRECHE;194098
2018;SP;MONTE ALTO;MUNICIPAL;EJA;21440
2018;SP;MONTE ALTO;MUNICIPAL;ENSINO FUNDAMENTAL;331248
2018;SP;MONTE ALTO;MUNICIPAL;ENSINO Mï¿½DIO;117132
2018;SP;MONTE ALTO;MUNICIPAL;PRï¿½-ESCOLA;119300
2018;SP;MONTE APRAZIVEL;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);9328
2018;SP;MONTE APRAZIVEL;MUNICIPAL;CRECHE;79180
2018;SP;MONTE APRAZIVEL;MUNICIPAL;EJA;15936
2018;SP;MONTE APRAZIVEL;MUNICIPAL;ENSINO FUNDAMENTAL;154190
2018;SP;MONTE APRAZIVEL;MUNICIPAL;ENSINO Mï¿½DIO;88216
2018;SP;MONTE APRAZIVEL;MUNICIPAL;PRï¿½-ESCOLA;73760
2018;SP;MONTE AZUL PAULISTA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);2968
2018;SP;MONTE AZUL PAULISTA;MUNICIPAL;CRECHE;76398
2018;SP;MONTE AZUL PAULISTA;MUNICIPAL;EJA;4992
2018;SP;MONTE AZUL PAULISTA;MUNICIPAL;ENSINO FUNDAMENTAL;176106
2018;SP;MONTE AZUL PAULISTA;MUNICIPAL;ENSINO Mï¿½DIO;38160
2018;SP;MONTE AZUL PAULISTA;MUNICIPAL;PRï¿½-ESCOLA;50750
2018;SP;MONTE MOR;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);3180
2018;SP;MONTE MOR;MUNICIPAL;CRECHE;334482
2018;SP;MONTE MOR;MUNICIPAL;EJA;13888
2018;SP;MONTE MOR;MUNICIPAL;ENSINO FUNDAMENTAL;499570
2018;SP;MONTE MOR;MUNICIPAL;PRï¿½-ESCOLA;196244
