"NU_SEQUENCIAL","NO_MUNICIPIO_ESC","SG_UF_ESC","TP_DEPENDENCIA_ADM_ESC","TP_LOCALIZACAO_ESC","TP_SIT_FUNC_ESC","NU_NOTA_CN","NU_NOTA_CH","NU_NOTA_LC","NU_NOTA_MT","NU_NOTA_REDACAO"
2279772,"Guajará-Mirim","RO",2,1,1,538.3,647.8,585.4,561,680
2126151,"Nova Mamoré","RO",2,1,1,458.7,508.1,490.8,508,520
913901,"Jaru","RO",2,1,1,,433.2,442.3,,0
1512379,"Corumbiara","RO",2,2,1,477.6,500.8,527.3,553.1,0
2149082,"Ji-Paraná","RO",2,1,1,,,,,
2176192,"Porto Velho","RO",2,1,1,538,521.2,522.9,430.9,640
2646772,"Cerejeiras","RO",2,1,1,,337.6,384.9,,780
1416552,"Porto Velho","RO",2,1,1,427.1,404.3,405.6,535.7,480
4261311,"Porto Velho","RO",2,1,1,,,,,
2902420,"Porto Velho","RO",4,1,1,,,,,
2103391,"Vilhena","RO",2,1,1,482.2,410.4,454.3,452.5,480
1357998,"Ouro Preto do Oeste","RO",2,1,1,570.7,561.6,550.8,672.4,800
3681913,"Nova Mamoré","RO",2,1,1,422,425,443.7,398.2,560
2065012,"Jaru","RO",2,1,1,469.2,385.3,411.8,473.5,440
2853837,"Seringueiras","RO",2,1,1,457.4,300.2,496.8,499.9,640
4256136,"Guajará-Mirim","RO",2,1,1,,,,,
287630,"Pimenta Bueno","RO",2,1,1,475.3,427.4,489,443.9,0
2876008,"Candeias do Jamari","RO",2,1,1,,,,,
956535,"Ji-Paraná","RO",2,1,1,,470.4,528.5,,0
674907,"Nova Mamoré","RO",2,1,1,408.4,419.8,504.5,523.7,600
1750902,"Ji-Paraná","RO",2,1,1,547.1,419.5,513.4,456.2,440
785411,"Ji-Paraná","RO",2,1,1,594.7,584.8,609.9,713,620
1841669,"Porto Velho","RO",2,1,1,,,,,
1181623,"Ji-Paraná","RO",2,1,1,538.6,584.7,544.9,558.2,780
1397078,"Guajará-Mirim","RO",2,1,1,403.7,380.3,499.6,438.1,520
1226115,"Itapuã do Oeste","RO",2,1,1,391.8,345.5,419.2,472.4,580
3121849,"Nova Brasilândia D'Oeste","RO",2,1,1,454.9,403.8,479.5,398.4,0
1398525,"Porto Velho","RO",2,1,1,587.8,606,574,650,880
1728685,"Guajará-Mirim","RO",2,1,1,548.8,581.7,568.9,568.1,860
163703,"Porto Velho","RO",2,1,1,,,,,
969605,"Ji-Paraná","RO",2,1,1,447.4,384.9,404.3,433.7,700
